source_dataset,fold,split_type,task_id,impl_index,char_lev_raw,char_lev_norm,token_lev_raw,token_lev_norm,ast_changed_nodes,ast_norm_ratio,codebert_cosine,unixcoder_cosine
icse26/humaneval,0,test,HumanEval/155,1,73,0.336405529953917,15,0.3191489361702128,22,0.2075471698113207,0.9975517988204956,0.9537054300308228
icse26/humaneval,0,test,HumanEval/155,2,107,0.4930875576036866,18,0.3333333333333333,16,0.1379310344827586,0.9945991635322572,0.9423189163208008
icse26/humaneval,0,test,HumanEval/155,3,73,0.336405529953917,15,0.2830188679245283,16,0.1403508771929824,0.9973124265670776,0.9716862440109252
icse26/humaneval,0,test,HumanEval/72,1,108,0.5567010309278351,36,0.6428571428571429,71,1.0,0.9861595034599304,0.8680593967437744
icse26/humaneval,0,test,HumanEval/72,2,140,0.7216494845360825,42,0.75,62,0.5081967213114754,0.948393166065216,0.8236184120178223
icse26/humaneval,0,test,HumanEval/72,3,170,0.8762886597938144,48,0.8571428571428571,71,1.0,0.9120199680328368,0.6865727305412292
icse26/humaneval,0,test,HumanEval/94,1,197,0.5472222222222223,53,0.5353535353535354,71,0.3532338308457711,0.9947851300239564,0.8920421600341797
icse26/humaneval,0,test,HumanEval/94,2,171,0.475,42,0.4242424242424242,56,0.2592592592592592,0.996225357055664,0.8446764945983887
icse26/humaneval,0,test,HumanEval/94,3,544,1.511111111111111,90,0.9090909090909092,116,1.0,0.949514865875244,0.883684515953064
icse26/humaneval,0,test,HumanEval/116,1,62,0.6888888888888889,27,0.8181818181818182,27,0.7714285714285715,0.9716169834136964,0.7864774465560913
icse26/humaneval,0,test,HumanEval/116,2,61,0.6777777777777778,27,0.8181818181818182,27,0.7714285714285715,0.9715920686721802,0.7910109758377075
icse26/humaneval,0,test,HumanEval/116,3,69,0.7666666666666667,27,0.8181818181818182,30,1.0,0.9545593857765198,0.7654098868370056
icse26/humaneval,0,test,HumanEval/123,1,366,1.2,77,0.6416666666666667,97,0.4199134199134199,0.985855221748352,0.9306712746620178
icse26/humaneval,0,test,HumanEval/123,2,159,0.521311475409836,39,0.5492957746478874,31,0.1925465838509316,0.991007924079895,0.9065032601356506
icse26/humaneval,0,test,HumanEval/123,3,135,0.4426229508196721,34,0.4788732394366197,36,0.2278481012658227,0.9886603355407716,0.9410327672958374
icse26/humaneval,0,test,HumanEval/153,1,285,0.5852156057494866,109,0.7841726618705036,140,0.5785123966942148,0.9801013469696044,0.8256281614303589
icse26/humaneval,0,test,HumanEval/153,2,327,0.6714579055441479,106,0.762589928057554,144,0.5255474452554745,0.9904749393463136,0.8272435069084167
icse26/humaneval,0,test,HumanEval/153,3,285,0.5852156057494866,109,0.7841726618705036,140,0.5785123966942148,0.9801013469696044,0.8256281614303589
icse26/humaneval,0,test,HumanEval/132,1,370,0.74,72,0.7912087912087912,99,0.6827586206896552,0.9619784355163574,0.7300528287887573
icse26/humaneval,0,test,HumanEval/132,2,307,0.614,71,0.7802197802197802,100,0.5952380952380952,0.9747099876403807,0.7889724969863892
icse26/humaneval,0,test,HumanEval/132,3,302,0.604,66,0.7252747252747253,101,0.5519125683060109,0.9793530106544496,0.7953813076019287
icse26/humaneval,0,test,HumanEval/11,1,105,0.4861111111111111,38,0.6333333333333333,43,0.4095238095238095,0.9824873208999634,0.8835558891296387
icse26/humaneval,0,test,HumanEval/11,2,149,0.6898148148148148,43,0.6615384615384615,49,0.392,0.9924363493919371,0.9406071901321412
icse26/humaneval,0,test,HumanEval/11,3,142,0.6574074074074074,44,0.6567164179104478,64,0.5079365079365079,0.9682145714759828,0.9336005449295044
icse26/humaneval,0,test,HumanEval/160,1,336,1.8162162162162163,82,0.7522935779816514,107,0.5602094240837696,0.943891704082489,0.8843652009963989
icse26/humaneval,0,test,HumanEval/160,2,685,3.702702702702702,135,0.8385093167701864,169,0.6679841897233202,0.9039062857627868,0.8375229835510254
icse26/humaneval,0,test,HumanEval/160,3,383,2.0702702702702704,105,0.8203125,146,0.6517857142857143,0.9429526329040528,0.8448569178581238
icse26/humaneval,0,test,HumanEval/117,1,270,0.8766233766233766,55,0.6470588235294118,63,0.3480662983425414,0.9769049882888794,0.8982073068618774
icse26/humaneval,0,test,HumanEval/117,2,151,0.4902597402597403,45,0.5921052631578947,46,0.3285714285714285,0.9918805956840516,0.9451682567596436
icse26/humaneval,0,test,HumanEval/117,3,148,0.4805194805194805,45,0.5921052631578947,46,0.3285714285714285,0.9914869666099548,0.9414437413215636
icse26/humaneval,0,test,HumanEval/161,1,163,0.5719298245614035,54,0.7105263157894737,84,0.5753424657534246,0.9866572618484496,0.7406761050224304
icse26/humaneval,0,test,HumanEval/161,2,164,0.5754385964912281,51,0.6710526315789473,74,0.5441176470588235,0.9830352067947388,0.8225451111793518
icse26/humaneval,0,test,HumanEval/161,3,163,0.5719298245614035,54,0.7105263157894737,84,0.5753424657534246,0.9866572618484496,0.7406761050224304
icse26/humaneval,0,test,HumanEval/154,1,126,0.5943396226415094,50,0.746268656716418,49,0.3525179856115107,0.9803524613380432,0.8532938957214355
icse26/humaneval,0,test,HumanEval/154,2,175,0.8254716981132075,59,0.8805970149253731,80,0.8888888888888888,0.9544585347175598,0.7800335884094238
icse26/humaneval,0,test,HumanEval/154,3,164,0.7735849056603774,57,0.8507462686567164,77,0.8461538461538461,0.9539914727211,0.7930524945259094
icse26/humaneval,0,test,HumanEval/52,1,84,0.7241379310344828,41,0.6949152542372882,60,0.625,0.9668033123016356,0.9053732752799988
icse26/humaneval,0,test,HumanEval/52,2,208,1.793103448275862,70,0.7608695652173914,85,0.68,0.971024215221405,0.851361870765686
icse26/humaneval,0,test,HumanEval/52,3,62,0.5344827586206896,28,0.6222222222222222,25,1.0,0.9823601245880128,0.909387230873108
icse26/humaneval,0,test,HumanEval/44,1,80,0.5882352941176471,21,0.6,33,0.5076923076923077,0.9761602282524108,0.8560085296630859
icse26/humaneval,0,test,HumanEval/44,2,293,2.1544117647058822,92,0.8,91,0.5652173913043478,0.9683411121368408,0.8700034022331238
icse26/humaneval,0,test,HumanEval/44,3,106,0.7794117647058824,40,0.6349206349206349,47,0.408695652173913,0.9790233373641968,0.8981633186340332
icse26/humaneval,0,test,HumanEval/25,1,80,0.2693602693602693,26,0.3466666666666667,28,0.1686746987951807,0.994699239730835,0.941281795501709
icse26/humaneval,0,test,HumanEval/25,2,545,1.835016835016835,123,0.7454545454545455,152,0.5205479452054794,0.9666344523429872,0.7982966899871826
icse26/humaneval,0,test,HumanEval/25,3,104,0.3501683501683502,30,0.4,32,0.1818181818181818,0.9953346848487854,0.9307158589363098
icse26/humaneval,0,test,HumanEval/36,1,109,0.4759825327510917,42,0.5833333333333334,48,0.3692307692307692,0.9916853308677672,0.8198342323303223
icse26/humaneval,0,test,HumanEval/36,2,84,0.3668122270742358,39,0.5416666666666666,45,0.3237410071942446,0.9934781193733216,0.8621805906295776
icse26/humaneval,0,test,HumanEval/36,3,99,0.4323144104803493,39,0.5416666666666666,46,0.3285714285714285,0.9921942949295044,0.8598469495773315
icse26/humaneval,0,test,HumanEval/111,1,235,0.8075601374570447,58,0.725,79,0.4514285714285714,0.9879602789878844,0.7133462429046631
icse26/humaneval,0,test,HumanEval/111,2,230,0.7903780068728522,61,0.7625,80,0.4444444444444444,0.9882278442382812,0.7289393544197083
icse26/humaneval,0,test,HumanEval/111,3,241,0.8281786941580757,59,0.7375,79,0.4514285714285714,0.9935712814331056,0.7604336738586426
icse26/humaneval,0,test,HumanEval/103,1,106,0.6235294117647059,32,0.5818181818181818,29,0.232,0.9945698976516724,0.9014546275138856
icse26/humaneval,0,test,HumanEval/103,2,79,0.4647058823529412,29,0.5087719298245614,31,0.248,0.992383062839508,0.9454558491706848
icse26/humaneval,0,test,HumanEval/103,3,121,0.711764705882353,39,0.6290322580645161,43,0.3138686131386861,0.9892854690551758,0.8994703888893127
icse26/humaneval,0,test,HumanEval/109,1,176,0.555205047318612,51,0.6375,61,0.4093959731543624,0.9837766289711,0.8458709716796875
icse26/humaneval,0,test,HumanEval/109,2,172,0.5425867507886435,45,0.5625,59,0.4068965517241379,0.9840911030769348,0.8669375777244568
icse26/humaneval,0,test,HumanEval/109,3,171,0.5394321766561514,51,0.6375,59,0.2935323383084577,0.9886027574539183,0.8905187845230103
icse26/humaneval,0,test,HumanEval/0,1,309,0.8828571428571429,39,0.5416666666666666,52,0.3291139240506329,0.9878296852111816,0.8437270522117615
icse26/humaneval,0,test,HumanEval/0,2,282,0.8057142857142857,52,0.5531914893617021,67,0.3785310734463277,0.9798297882080078,0.8973890542984009
icse26/humaneval,0,test,HumanEval/0,3,234,0.6685714285714286,40,0.6349206349206349,52,0.5777777777777777,0.9362365007400512,0.8598130941390991
icse26/humaneval,0,test,HumanEval/98,1,257,1.9037037037037037,28,0.5,23,0.2323232323232323,0.9192743301391602,0.8740816116333008
icse26/humaneval,0,test,HumanEval/98,2,84,0.6222222222222222,28,0.5,23,0.2323232323232323,0.991778552532196,0.8763652443885803
icse26/humaneval,0,test,HumanEval/98,3,13,0.0962962962962963,5,0.1219512195121951,3,0.037037037037037,0.9988953471183776,0.9743877649307252
icse26/humaneval,0,test,HumanEval/43,1,85,0.4885057471264368,31,0.6888888888888889,40,0.4761904761904761,0.9946792125701904,0.8395610451698303
icse26/humaneval,0,test,HumanEval/43,2,226,1.2988505747126438,39,0.75,50,0.4464285714285714,0.9757500886917114,0.8218292593955994
icse26/humaneval,0,test,HumanEval/43,3,146,0.8390804597701149,39,0.8666666666666667,50,1.0,0.9424280524253844,0.7305759191513062
icse26/humaneval,0,test,HumanEval/93,1,140,0.6194690265486725,48,0.7741935483870968,54,0.4736842105263157,0.9781200885772704,0.828158974647522
icse26/humaneval,0,test,HumanEval/93,2,332,1.4690265486725664,67,0.788235294117647,69,0.4233128834355828,0.9599290490150452,0.8381944298744202
icse26/humaneval,0,test,HumanEval/93,3,430,1.9026548672566372,66,0.7674418604651163,78,0.4642857142857143,0.9454558491706848,0.8092927932739258
icse26/humaneval,0,test,HumanEval/46,1,223,0.9176954732510288,73,0.9012345679012346,95,1.0,0.945435643196106,0.7207779288291931
icse26/humaneval,0,test,HumanEval/46,2,244,1.0041152263374489,72,0.8,93,0.458128078817734,0.9621002078056335,0.8774371147155762
icse26/humaneval,0,test,HumanEval/46,3,237,0.9753086419753086,63,0.7777777777777778,107,0.6407185628742516,0.9364209175109864,0.8278188705444336
icse26/humaneval,0,test,HumanEval/91,1,85,0.6204379562043796,25,0.7352941176470589,32,0.4705882352941176,0.9775494933128356,0.8220060467720032
icse26/humaneval,0,test,HumanEval/91,2,185,1.3503649635036497,40,0.8163265306122449,61,0.6161616161616161,0.9572799205780028,0.8038251399993896
icse26/humaneval,0,test,HumanEval/91,3,239,1.7445255474452557,45,0.7894736842105263,54,0.5510204081632653,0.94477117061615,0.8408738970756531
icse26/humaneval,0,test,HumanEval/84,1,293,4.650793650793651,68,0.7906976744186046,68,0.5666666666666667,0.93048495054245,0.7687658667564392
icse26/humaneval,0,test,HumanEval/84,2,38,0.6031746031746031,14,0.5,14,0.2413793103448276,0.9845117330551147,0.8771722912788391
icse26/humaneval,0,test,HumanEval/84,3,264,4.190476190476191,26,0.6842105263157895,41,0.5324675324675324,0.8653320074081421,0.7037798166275024
icse26/humaneval,0,test,HumanEval/122,1,43,0.4725274725274725,21,0.5675675675675675,27,0.36,0.9848703742027284,0.7592209577560425
icse26/humaneval,0,test,HumanEval/122,2,128,1.4065934065934067,32,0.7111111111111111,38,0.4523809523809524,0.971900224685669,0.751523494720459
icse26/humaneval,0,test,HumanEval/122,3,234,2.5714285714285716,56,0.7671232876712328,70,0.6140350877192983,0.9485502243041992,0.7415060997009277
icse26/humaneval,0,test,HumanEval/140,1,276,0.5120593692022264,91,0.7583333333333333,145,0.5471698113207547,0.9954476356506348,0.9051031470298768
icse26/humaneval,0,test,HumanEval/140,2,253,0.4693877551020408,79,0.6583333333333333,105,0.3846153846153846,0.9926530122756958,0.9401824474334716
icse26/humaneval,0,test,HumanEval/140,3,284,0.5269016697588126,95,0.7916666666666666,156,0.624,0.9852124452590942,0.860256016254425
icse26/humaneval,0,test,HumanEval/78,1,84,0.4692737430167598,32,0.64,35,0.4545454545454545,0.9883183240890504,0.8238924741744995
icse26/humaneval,0,test,HumanEval/78,2,280,1.5642458100558658,121,0.8175675675675675,75,0.5102040816326531,0.9451889991760254,0.8118545413017273
icse26/humaneval,0,test,HumanEval/78,3,84,0.4692737430167598,32,0.64,35,0.4545454545454545,0.9883183240890504,0.8238924741744995
icse26/humaneval,0,test,HumanEval/131,1,179,0.6605166051660517,34,0.5230769230769231,62,1.0,0.9944363832473756,0.9259054064750672
icse26/humaneval,0,test,HumanEval/131,2,141,0.5202952029520295,38,0.6333333333333333,62,1.0,0.9936963319778442,0.8741404414176941
icse26/humaneval,0,test,HumanEval/131,3,138,0.5092250922509225,25,0.4807692307692308,34,0.3333333333333333,0.9866647124290466,0.9275040030479432
icse26/humaneval,0,test,HumanEval/45,1,59,1.18,26,0.6842105263157895,31,0.5254237288135594,0.9886475801467896,0.8798087239265442
icse26/humaneval,0,test,HumanEval/45,2,59,1.18,26,0.6842105263157895,31,0.5254237288135594,0.9886475801467896,0.8798087239265442
icse26/humaneval,0,test,HumanEval/45,3,268,5.36,38,0.7450980392156863,41,0.5774647887323944,0.959890365600586,0.8144444823265076
icse26/humaneval,0,test,HumanEval/144,1,463,2.1435185185185186,100,0.8,152,0.6229508196721312,0.9422571659088136,0.7435622215270996
icse26/humaneval,0,test,HumanEval/144,2,254,1.1759259259259258,67,0.6442307692307693,97,0.4511627906976744,0.9742748141288756,0.8392511606216431
icse26/humaneval,0,test,HumanEval/144,3,166,0.7685185185185185,49,0.7,60,0.3488372093023256,0.9828087091445924,0.8702800273895264
icse26/humaneval,0,test,HumanEval/80,1,90,0.4591836734693877,51,0.7083333333333334,71,0.5259259259259259,0.9886664152145386,0.8066661357879639
icse26/humaneval,0,test,HumanEval/80,2,51,0.2602040816326531,26,0.3611111111111111,44,0.2972972972972973,0.9917483925819396,0.9667870998382568
icse26/humaneval,0,test,HumanEval/80,3,90,0.4591836734693877,51,0.7083333333333334,71,0.5259259259259259,0.9886664152145386,0.8066661357879639
icse26/humaneval,0,test,HumanEval/90,1,77,0.8020833333333334,24,0.6666666666666666,14,0.2,0.9880295991897584,0.9320093989372252
icse26/humaneval,0,test,HumanEval/90,2,57,0.59375,15,0.5172413793103449,10,0.1666666666666666,0.9924213886260986,0.9722054600715636
icse26/humaneval,0,test,HumanEval/90,3,108,1.125,21,0.6,21,0.3134328358208955,0.9740413427352904,0.9422467350959778
icse26/humaneval,0,test,HumanEval/17,1,243,1.35,53,0.6883116883116883,54,0.45,0.9558974504470824,0.8810757994651794
icse26/humaneval,0,test,HumanEval/17,2,137,0.7611111111111111,27,0.4153846153846154,33,0.308411214953271,0.98677659034729,0.7989738583564758
icse26/humaneval,0,test,HumanEval/17,3,256,1.4222222222222225,38,0.4935064935064935,51,0.4146341463414634,0.9571799635887146,0.91556715965271
icse26/humaneval,0,test,HumanEval/33,1,240,2.857142857142857,55,0.7333333333333333,80,0.625,0.9712073802947998,0.7617139220237732
icse26/humaneval,0,test,HumanEval/33,2,167,1.988095238095238,27,0.5869565217391305,32,0.3720930232558139,0.9377944469451904,0.9375545978546144
icse26/humaneval,0,test,HumanEval/33,3,74,0.8809523809523809,25,0.5208333333333334,32,0.3636363636363636,0.9827353954315186,0.9401584267616272
icse26/humaneval,0,test,HumanEval/158,1,326,3.835294117647059,67,0.788235294117647,84,0.6363636363636364,0.9259647130966188,0.7659248113632202
icse26/humaneval,0,test,HumanEval/158,2,241,2.835294117647059,39,0.6724137931034483,39,0.3939393939393939,0.9594667553901672,0.8140878677368164
icse26/humaneval,0,test,HumanEval/158,3,563,6.623529411764705,95,0.811965811965812,134,0.7613636363636364,0.892357349395752,0.727603018283844
icse26/humaneval,0,test,HumanEval/159,1,116,0.7116564417177914,25,0.5952380952380952,29,0.3333333333333333,0.983042061328888,0.8736408948898315
icse26/humaneval,0,test,HumanEval/159,2,114,0.6993865030674846,22,0.5789473684210527,28,0.3255813953488372,0.9827872514724731,0.8242135643959045
icse26/humaneval,0,test,HumanEval/159,3,117,0.7177914110429447,20,0.5263157894736842,23,0.2584269662921348,0.9917867183685304,0.8697910308837891
icse26/humaneval,0,test,HumanEval/143,1,290,0.8430232558139535,77,0.9166666666666666,89,0.8811881188118812,0.8963210582733154,0.603099524974823
icse26/humaneval,0,test,HumanEval/143,2,178,0.5174418604651163,50,0.5952380952380952,60,0.4285714285714285,0.9781539440155028,0.7047733068466187
icse26/humaneval,0,test,HumanEval/143,3,294,0.8546511627906976,87,0.7372881355932204,94,1.0,0.9808250665664672,0.7056604027748108
icse26/humaneval,0,test,HumanEval/147,1,99,0.3523131672597864,51,0.4594594594594595,66,0.2972972972972973,0.9953180551528932,0.8737779855728149
icse26/humaneval,0,test,HumanEval/147,2,217,0.7722419928825622,101,0.90990990990991,123,0.8367346938775511,0.9597302079200744,0.6981679201126099
icse26/humaneval,0,test,HumanEval/147,3,60,0.2135231316725978,32,0.2882882882882883,44,0.1818181818181818,0.9979233741760254,0.8770749568939209
icse26/humaneval,0,test,HumanEval/66,1,88,0.8148148148148148,27,0.8181818181818182,34,1.0,0.9259755611419678,0.4919015765190124
icse26/humaneval,0,test,HumanEval/66,2,82,0.7592592592592593,27,0.8181818181818182,31,0.7948717948717948,0.9295740127563475,0.5023295283317566
icse26/humaneval,0,test,HumanEval/66,3,242,2.240740740740741,92,0.8363636363636363,130,0.7222222222222222,0.9507927298545836,0.74070143699646
icse26/humaneval,0,test,HumanEval/27,1,11,0.1666666666666666,1,0.0625,2,0.0714285714285714,0.9974003434181212,0.943477213382721
icse26/humaneval,0,test,HumanEval/27,2,67,1.0151515151515151,25,0.6410256410256411,23,0.4693877551020408,0.9680594801902772,0.9103534817695618
icse26/humaneval,0,test,HumanEval/27,3,22,0.3333333333333333,7,0.3181818181818182,9,0.2571428571428571,0.9950841665267944,0.921916127204895
icse26/humaneval,0,test,HumanEval/73,1,420,2.727272727272727,70,0.7777777777777778,71,0.4522292993630573,0.944980800151825,0.8089534044265747
icse26/humaneval,0,test,HumanEval/73,2,502,3.25974025974026,132,0.825,132,0.5945945945945946,0.9225229024887084,0.7653186321258545
icse26/humaneval,0,test,HumanEval/73,3,369,2.396103896103896,135,0.8132530120481928,171,0.6551724137931034,0.93500417470932,0.7782487869262695
icse26/humaneval,0,test,HumanEval/15,1,81,0.9,19,0.5,27,0.3698630136986301,0.9626893401145936,0.8957337141036987
icse26/humaneval,0,test,HumanEval/15,2,119,1.3222222222222222,28,0.5957446808510638,25,0.3246753246753247,0.953726589679718,0.8873922228813171
icse26/humaneval,0,test,HumanEval/15,3,90,1.0,26,0.6341463414634146,27,0.36,0.9592365026474,0.7967435121536255
icse26/humaneval,0,test,HumanEval/82,1,155,0.8469945355191257,38,0.8636363636363636,50,1.0,0.8896639347076416,0.64253169298172
icse26/humaneval,0,test,HumanEval/82,2,155,0.8469945355191257,38,0.8636363636363636,50,1.0,0.8896639347076416,0.64253169298172
icse26/humaneval,0,test,HumanEval/82,3,155,0.8469945355191257,38,0.8636363636363636,50,1.0,0.8896639347076416,0.64253169298172
icse26/humaneval,0,test,HumanEval/115,1,93,0.8454545454545455,21,0.6,16,0.2222222222222222,0.9883307218551636,0.7943628430366516
icse26/humaneval,0,test,HumanEval/115,2,113,1.0272727272727271,25,0.5319148936170213,30,0.3488372093023256,0.9804304242134094,0.8724338412284851
icse26/humaneval,0,test,HumanEval/115,3,377,3.4272727272727272,96,0.8205128205128205,119,0.7300613496932515,0.9126585721969604,0.7521803379058838
icse26/humaneval,0,test,HumanEval/133,1,78,0.609375,24,0.6666666666666666,31,0.4366197183098591,0.9785945415496826,0.8847200274467468
icse26/humaneval,0,test,HumanEval/133,2,66,0.515625,27,0.7297297297297297,37,0.4933333333333333,0.9757027626037598,0.9061740636825562
icse26/humaneval,0,test,HumanEval/133,3,46,0.359375,10,0.3571428571428571,16,0.2666666666666666,0.9938271045684814,0.8795979022979736
icse26/humaneval,0,test,HumanEval/55,1,91,0.7711864406779662,30,0.5555555555555556,44,0.4150943396226415,0.9878390431404114,0.9410107135772704
icse26/humaneval,0,test,HumanEval/55,2,62,0.5254237288135594,27,0.75,35,0.7142857142857143,0.9560272097587584,0.7508196234703064
icse26/humaneval,0,test,HumanEval/55,3,325,2.7542372881355934,21,0.5833333333333334,41,1.0,0.9019607305526732,0.927205502986908
icse26/humaneval,0,test,HumanEval/120,1,732,7.038461538461538,180,0.8910891089108911,234,0.8013698630136986,0.909699559211731,0.6455156803131104
icse26/humaneval,0,test,HumanEval/120,2,56,0.5384615384615384,17,0.5483870967741935,25,0.3968253968253968,0.962010383605957,0.8915713429450989
icse26/humaneval,0,test,HumanEval/120,3,62,0.5961538461538461,18,0.5806451612903226,22,0.4074074074074074,0.9720587730407716,0.8802356719970703
icse26/humaneval,0,test,HumanEval/64,1,103,0.5722222222222222,30,0.6666666666666666,0,0.0,0.9883928298950196,0.8508676290512085
icse26/humaneval,0,test,HumanEval/64,2,71,0.3944444444444444,26,0.5777777777777777,0,0.0,0.9902049899101256,0.8884456157684326
icse26/humaneval,0,test,HumanEval/64,3,86,0.4777777777777778,28,0.6222222222222222,0,0.0,0.9875885844230652,0.8745641708374023
icse26/humaneval,0,test,HumanEval/151,1,137,1.2342342342342345,28,0.6829268292682927,38,0.4130434782608695,0.9716880917549132,0.8614861965179443
icse26/humaneval,0,test,HumanEval/151,2,112,1.009009009009009,26,0.7027027027027027,31,0.3647058823529411,0.976363718509674,0.8593268394470215
icse26/humaneval,0,test,HumanEval/151,3,149,1.3423423423423424,28,0.6829268292682927,38,0.4130434782608695,0.9704434275627136,0.8668578863143921
icse26/humaneval,0,test,HumanEval/105,1,252,0.631578947368421,67,0.8271604938271605,79,0.5163398692810458,0.9909495115280152,0.8657845258712769
icse26/humaneval,0,test,HumanEval/105,2,253,0.6340852130325815,61,0.6853932584269663,55,0.3793103448275862,0.9940633773803712,0.8835687637329102
icse26/humaneval,0,test,HumanEval/105,3,224,0.5614035087719298,38,0.4269662921348314,51,0.3517241379310344,0.9821401834487916,0.8864914178848267
icse26/humaneval,0,test,HumanEval/152,1,152,2.026666666666667,40,0.7272727272727273,49,0.5384615384615384,0.9520618319511414,0.895625114440918
icse26/humaneval,0,test,HumanEval/152,2,156,2.08,40,0.7272727272727273,49,0.5384615384615384,0.94988614320755,0.8922241926193237
icse26/humaneval,0,test,HumanEval/152,3,152,2.026666666666667,40,0.7272727272727273,49,0.5384615384615384,0.9520618319511414,0.895625114440918
